id,name,country_id,full_date,year,month,day,wgs_long,wgs_lat,championship_type,is_championship
RobinsonLatkrabangCubing2025,Robinson Latkrabang Cubing 2025,Thailand,2025-05-24,2025,5,24,100.725086,13.719854,,0
RobinsonLatkrabangOpen2024,Robinson Latkrabang Open 2024,Thailand,2024-11-16,2024,11,16,100.725086,13.719854,,0
RobinsonsGalleriaOpen2011,Robinsons Galleria Open 2011,Philippines,2011-08-13,2011,8,13,121.033333,14.633333,,0
RobinsonsMetroEastOpen2011,Robinsons Metro East Open 2011,Philippines,2011-07-30,2011,7,30,121.087967,14.613073,,0
RobleCubingOpen2019,Roble Cubing Open 2019,Mexico,2019-11-01,2019,11,1,-99.288737,19.396469,,0
RochesterFall2022,Rochester Fall 2022,USA,2022-10-22,2022,10,22,-92.465697,44.023274,,0
RockCubeLinQualifier2025,Rock-Cube-Lin Qualifier 2025,USA,2025-04-27,2025,4,27,-121.287372,38.83532,,0
RockCubersOpen2016,RockCubers Open 2016,Bolivia,2016-04-30,2016,4,30,-68.131683,-16.500347,,0
RocketCity2017,Rocket City 2017,USA,2017-04-08,2017,4,8,-86.60868,34.717225,,0
RocketCity202017,Rocket City 2.0 2017,USA,2017-10-14,2017,10,14,-86.676583,34.760626,,0
RocketCity302018,Rocket City 3.0 2018,USA,2018-04-21,2018,4,21,-86.608583,34.717123,,0
RockiesRagerFall2022,Rockies Rager Fall 2022,Canada,2022-10-08,2022,10,8,-115.36437,51.099864,,0
RockinghamRapid2021,Rockingham Rapid 2021,Australia,2021-09-12,2021,9,12,115.731996,-32.275866,,0
RockinghamRapid2022,Rockingham Rapid 2022,Australia,2022-05-07,2022,5,7,115.732047,-32.27606,,0
RocklinWinter2024,Rocklin Winter 2024,USA,2024-12-15,2024,12,15,-121.287372,38.83532,,0
RockvilleQualifier2018,Rockville Qualifier 2018,USA,2018-03-17,2018,3,17,-77.104018,39.102804,,0
RockvilleWinter2017,Rockville Winter 2017,USA,2017-01-14,2017,1,14,-77.103888,39.09386,,0
RockyJerusalem2023,Rocky Jerusalem 2023,Palestine,2023-08-17,2023,8,17,35.253507,31.768014,,0
RockyMountainChampionship2023,CubingUSA Rocky Mountain Championship 2023,USA,2023-11-03,2023,11,3,-104.996572,39.742615,,0
RockyMountainChampionship2024,CubingUSA Rocky Mountain Championship 2024,USA,2024-06-20,2024,6,20,-111.662625,40.234603,,0
RockyMountainChampionship2025,Rocky Mountain Championship 2025,USA,2025-10-24,2025,10,24,-110.973701,32.21862,,0
RockyMountainChampionship2026,Rocky Mountain Championship 2026,USA,2026-08-21,2026,8,21,-104.996572,39.742615,,0
RockyMountainFMCChampionship2024,CubingUSA Rocky Mountain FMC Championship 2024,USA,2024-06-01,2024,6,1,-111.662625,40.234603,,0
RockyMountainSpring2019,Rocky Mountain Spring 2019,USA,2019-03-30,2019,3,30,-104.877433,38.856476,,0
RockyMountainWarmUp2023,Rocky Mountain Warm-Up 2023,USA,2023-10-28,2023,10,28,-105.05396,40.033363,,0
RockyMountainWinter2016,Rocky Mountain Winter 2016,USA,2016-01-09,2016,1,9,-105.240787,39.999395,,0
RockyPointOpen2019,Rocky Point Open 2019,Mexico,2019-04-13,2019,4,13,-113.53141,31.328192,,0
RockyTheRamCubes2019,Rocky The Ram Cubes 2019,USA,2019-09-14,2019,9,14,-80.224593,36.087095,,0
RockyTop2017,Rocky Top 2017,USA,2017-12-02,2017,12,2,-83.445099,35.732526,,0
RockyTop2018,Rocky Top 2018,USA,2018-12-01,2018,12,1,-83.445099,35.732526,,0
RockyTop2019,Rocky Top 2019,USA,2019-12-07,2019,12,7,-83.445099,35.732526,,0
RockyTop2021,Rocky Top 2021,USA,2021-12-04,2021,12,4,-83.445099,35.732526,,0
RockyTop2022,Rocky Top 2022,USA,2022-12-03,2022,12,3,-83.445099,35.732526,,0
RockyTop2023,Rocky Top 2023,USA,2023-12-02,2023,12,2,-83.445099,35.732526,,0
ROCtheCube2022,ROC the Cube 2022,USA,2022-06-04,2022,6,4,-77.511753,43.11591,,0
ROCtheCube2023,ROC the Cube 2023,USA,2023-06-10,2023,6,10,-77.511753,43.11591,,0
ROCtheCube2024,ROC the Cube 2024,USA,2024-06-15,2024,6,15,-77.658712,43.04848,,0
ROCtheCubeNY2025,ROC the Cube NY 2025,USA,2025-06-21,2025,6,21,-77.658712,43.04848,,0
RodenpoisOpen2023,Rodenpois Open 2023,Latvia,2023-07-15,2023,7,15,24.637134,56.974564,,0
RodeoCarnivals2017,Rodeo Carnivals 2017,Venezuela,2017-02-24,2017,2,24,-71.162118,8.58972,,0
RodeoPlazaSpeedcubing2017,Rodeo Plaza Speedcubing 2017,Venezuela,2017-10-21,2017,10,21,-71.162118,8.58972,,0
RodoOpen2019,Rodo Open 2019,Portugal,2019-05-18,2019,5,18,-7.796323,41.177216,,0
RodoOpen2020,Rodo Open 2020,Portugal,2020-03-21,2020,3,21,-7.796323,41.177216,,0
RodovreCubing2023,Rødovre Cubing 2023,Denmark,2023-06-10,2023,6,10,12.457475,55.667142,,0
RogueSquanIsrael2025,Rogue Squan Israel 2025,Israel,2025-10-24,2025,10,24,34.824771,31.94182,,0
Roissy2007,Roissy competition 2007,France,2007-02-04,2007,2,4,2.518212,49.002108,,0
Roma3AlCubo2018,Roma3 Al Cubo 2018,Italy,2018-06-09,2018,6,9,12.470372,41.854825,,0
RomaarCubbo2024,Roma ar Cubbo 2024,Italy,2024-09-14,2024,9,14,12.577333,41.927781,,0
RomagnaOpen2019,Romagna Open 2019,Italy,2019-06-08,2019,6,8,12.062902,44.237572,,0
RomagnaOpen2022,Romagna Open 2022,Italy,2022-07-02,2022,7,2,12.062902,44.237572,,0
RomandieDoigtsRapides2025,Romandie Doigts Rapides 2025,Switzerland,2025-03-02,2025,3,2,7.066628,46.768642,,0
RomandieRookies2025,Romandie Rookies 2025,Switzerland,2025-03-01,2025,3,1,7.066628,46.768642,,0
Romanian24hChampionship2024,Romanian 24h Championship 2024,Romania,2024-04-28,2024,4,28,26.085475,44.490648,RO,1
RomanianBreakingRecords2024,Romanian Breaking Records 2024,Romania,2024-08-30,2024,8,30,26.085475,44.490648,,0
RomanianCubingOpen2018,Romanian Cubing Open 2018,Romania,2018-05-26,2018,5,26,23.53291,46.75063,,0
RomanianCubingOpen2019,Romanian Cubing Open 2019,Romania,2019-04-20,2019,4,20,23.53291,46.75063,RO,1
RomanianCubingOpen2020,Romanian Cubing Open 2020,Romania,2020-04-04,2020,4,4,23.53291,46.75063,RO,1
RomanianNationalChampionship2023,Romanian National Championship 2023,Romania,2023-11-02,2023,11,2,26.085475,44.490648,RO,1
RomanianNationalDay2018,Romanian National Day 2018,Romania,2018-11-30,2018,11,30,26.085804,44.49028,RO,1
RomanianNationals2010,Romanian Nationals 2010,Romania,2010-12-19,2010,12,19,26.097121,44.447454,RO,1
RomanianNationals2012,Romanian Nationals 2012,Romania,2012-12-15,2012,12,15,26.125477,44.463627,RO,1
RomanianNationals2025,Romanian National Championship 2025,Romania,2025-08-21,2025,8,21,26.085475,44.490648,RO,1
RomanianOpen2010,Romanian Open 2010,Romania,2010-07-03,2010,7,3,23.59989,46.777248,,0
RomanianOpen2011,Romanian Open 2011,Romania,2011-05-21,2011,5,21,23.532922,46.751208,,0
RomanianOpen2012,Romanian Open 2012,Romania,2012-06-23,2012,6,23,23.599889,46.777248,,0
RomanianOpen2013,Romanian Open 2013,Romania,2013-04-06,2013,4,6,23.53291,46.75063,,0
RomanianRubikOpen2014,Romanian Rubik Open 2014,Romania,2014-04-26,2014,4,26,23.534066,46.751505,,0
RomanianRubikOpen2016,Romanian Rubik Open 2016,Romania,2016-03-19,2016,3,19,23.53291,46.75063,,0
RomanianRubikOpen2017,Romanian Rubik Open 2017,Romania,2017-05-27,2017,5,27,23.53291,46.75063,,0
RomaOpen2010,Roma Open 2010,Italy,2010-05-09,2010,5,9,12.482324,41.895465,,0
RomaOpen2011,Roma Open 2011,Italy,2011-05-07,2011,5,7,12.479437,42.005756,,0
RomaWinterOpen2011,Roma Winter Open 2011,Italy,2011-12-11,2011,12,11,12.494248,41.890519,,0
RomeICQualifier2025,Rome IC Qualifier 2025,Italy,2025-09-27,2025,9,27,12.671393,41.858305,,0
RomeMentalBreakdown2022,Rome Mental Breakdown 2022,Italy,2022-06-25,2022,6,25,12.372239,41.752828,,0
RomerikeEasterOpen2022,Romerike Easter Open 2022,Norway,2022-04-09,2022,4,9,11.000017,59.966021,,0
RomerikeEasterOpen2023,Romerike Easter Open 2023,Norway,2023-04-01,2023,4,1,11.000017,59.966021,,0
RomerikeEasterOpen2024,Romerike Easter Open 2024,Norway,2024-03-23,2024,3,23,11.000017,59.966021,,0
RomeSlamOpen2016,Rome Slam Open 2016,Italy,2016-03-13,2016,3,13,12.595845,42.065361,,0
RomeSpringOpen2025,Rome Spring Open 2025,Italy,2025-04-25,2025,4,25,12.670911,41.858354,,0
RomeSummerOpen2016,Rome Summer Open 2016,Italy,2016-07-24,2016,7,24,12.505135,41.924439,,0
RoMinxOpen2016,RoMinx Open 2016,Italy,2016-10-23,2016,10,23,12.545525,41.912433,,0
RondaOpen2022,Ronda Open 2022,Spain,2022-03-05,2022,3,5,-5.146962,36.753301,,0
RondonCube2023,Rondon Cube 2023,Brazil,2023-11-19,2023,11,19,-54.655845,-16.442794,,0
RondonCube2024,Rondon Cube 2024,Brazil,2024-12-08,2024,12,8,-54.655845,-16.442794,,0
RondonCube2025,Rondon Cube 2025,Brazil,2025-12-14,2025,12,14,-54.655845,-16.442794,,0
RongghorCubeOpen2024,Rongghor Cube Open 2024,India,2024-03-30,2024,3,30,91.794575,26.198492,,0
RopaziMentalBreakdown2025,Ropaži Mental Breakdown 2025,Latvia,2025-07-12,2025,7,12,24.634224,56.972939,,0
RopaziMiniOpen2024,Ropaži Mini-Open 2024,Latvia,2024-04-20,2024,4,20,24.634224,56.972939,,0
RopaziWinter2025,Ropaži Winter 2025,Latvia,2025-01-25,2025,1,25,24.634224,56.972939,,0
Roraima2012,Roraima Cube Open 2012,Brazil,2012-02-11,2012,2,11,-60.69239,2.846428,,0
Rosario2024,Rosario Siempre Estuvo Cerca 2024,Argentina,2024-11-17,2024,11,17,-60.643241,-32.990803,,0
RoseCity2015,Rose City Cubing Competition 2015,USA,2015-01-31,2015,1,31,-122.662097,45.515494,,0
RoseCity2016,Rose City 2016,USA,2016-05-21,2016,5,21,-122.655427,45.53242,,0
RoseCity2017,Rose City 2017,USA,2017-05-20,2017,5,20,-122.655427,45.53242,,0
RoseCity2018,Rose City 2018,USA,2018-06-08,2018,6,8,-122.680292,45.507194,,0
RoseCity2019,Rose City 2019,USA,2019-04-20,2019,4,20,-122.680292,45.507194,,0
RoseCity2022,Rose City 2022,USA,2022-05-07,2022,5,7,-122.680292,45.507194,,0
RoseCity2023,Rose City 2023,USA,2023-05-06,2023,5,6,-122.680292,45.507194,,0
RoseCityFirstTimersA2022,Rose City First-Timers A 2022,USA,2022-05-08,2022,5,8,-122.680292,45.507194,,0
RoseCityFirstTimersB2022,Rose City First-Timers B 2022,USA,2022-05-08,2022,5,8,-122.680292,45.507194,,0
RosemountBigCubes2024,Rosemount Big Cubes 2024,USA,2024-08-18,2024,8,18,-93.1276,44.74763,,0
RosemountSideEvents2024,Rosemount Side Events 2024,USA,2024-09-01,2024,9,1,-93.128,44.747612,,0
RoskildeByNight2019,Roskilde by Night 2019,Denmark,2019-05-25,2019,5,25,12.014564,55.633591,,0
RoskildeByNight2022,Roskilde by Night 2022,Denmark,2022-02-26,2022,2,26,12.014182,55.633455,,0
RoskildebyNight2023,Roskilde by Night 2023,Denmark,2023-04-15,2023,4,15,12.017337,55.554844,,0
RoskildebyNight2024,Roskilde by Night 2024,Denmark,2024-04-20,2024,4,20,12.097352,55.629013,,0
RoskildebyNight2025,Roskilde by Night 2025,Denmark,2025-05-03,2025,5,3,12.097352,55.629013,,0
RoskildebyNight2026,Roskilde by Night 2026,Denmark,2026-03-28,2026,3,28,12.097663,55.629195,,0
RoskildebyVote2016,Roskilde by Vote 2016,Denmark,2016-03-13,2016,3,13,12.123244,55.651692,,0
RoskildeChristmas2013,Roskilde Christmas Classic 2013,Denmark,2013-12-08,2013,12,8,12.101583,55.64095,,0
RoskildeForAlle2022,Roskilde For Alle 2022,Denmark,2022-10-22,2022,10,22,12.101622,55.640914,,0
RoskildeForAlle2023,Roskilde For Alle 2023,Denmark,2023-10-20,2023,10,20,12.10174,55.640314,,0
RotacubeGaziantepOpen2025,Rotacube Gaziantep Open 2025,Turkey,2025-11-29,2025,11,29,37.311729,37.058121,,0
RottneWinterCubing2025,Rottne Winter Cubing 2025,Sweden,2025-01-25,2025,1,25,14.888493,57.024123,,0
RotundaVA2024,Quiet in the Rotunda - Virginia 2024,USA,2024-08-17,2024,8,17,-78.503403,38.035649,,0
RouenOpen2020,Rouen Open 2020,France,2020-03-07,2020,3,7,1.066757,49.384765,,0
RoundRockMegaCubeDay2026,Round Rock Mega Cube Day 2026,USA,2026-09-05,2026,9,5,-97.6346,30.5177,,0
RoundRockSplashSolve2026,Round Rock Splash & Solve 2026,USA,2026-04-04,2026,4,4,-97.634876,30.517925,,0
RoveretoICQualifier2023,Rovereto: IC Qualifier 2023,Italy,2023-10-21,2023,10,21,11.04516,45.887292,,0
RoveretoSpeedcubing2024,Rovereto Speedcubing 2024,Italy,2024-03-23,2024,3,23,11.040552,45.890701,,0
RovigoOpen2018,Rovigo Open 2018,Italy,2018-02-04,2018,2,4,11.784916,45.07651,,0
RoyalCornerTwist2018,Royal Corner Twist 2018,Sweden,2018-03-31,2018,3,31,14.798937,56.879647,,0
RubiGuanajuato2024,Rubí Guanajuato 2024,Mexico,2024-02-10,2024,2,10,-100.390121,20.997139,,0
RubiGuanajuato2025,Rubí Guanajuato 2025,Mexico,2025-07-05,2025,7,5,-100.390293,20.997112,,0
RubikAmati2014,Rubik Amati 2014,Guatemala,2014-08-17,2014,8,17,-90.615605,14.486895,,0
RubiKaribe2016,RubiKaribe 2016,Colombia,2016-01-16,2016,1,16,-75.538321,10.413114,,0
RubiKaribe2017,RubiKaribe 2017,Colombia,2017-01-14,2017,1,14,-75.49385,10.40285,,0
Rubikaz10thAnniversary2012,Rubikaz 10th Anniversary Open 2012,Spain,2012-05-05,2012,5,5,-1.0979,37.995127,,0
RubikEcOpen2017,Rubik Ec Open 2017,Ecuador,2017-04-29,2017,4,29,-79.896144,-2.186991,,0
RubikEjido2014,Rubik Ejido 2014,Venezuela,2014-12-13,2014,12,13,-71.231993,8.549422,,0
RubikerosOpen2016,Rubikeros Open 2016,Bolivia,2016-01-29,2016,1,29,-63.19585,-17.775558,,0
RubikExpomagyc2016,Rubik Expomagyc 2016,Mexico,2016-04-16,2016,4,16,-99.641461,19.276423,,0
RubikHuehue2014,Rubik Huehue 2014,Guatemala,2014-11-29,2014,11,29,-91.468815,15.318335,,0
RubikJunin2017,Rubik Junin 2017,Peru,2017-08-20,2017,8,20,-75.205131,-12.066961,,0
RubikkuChamp2012,Rubikku Champ 2012,Indonesia,2012-01-14,2012,1,14,106.902777,-6.302222,,0
RubikkuChamp2013,Rubikku Championship 2013,Indonesia,2013-03-09,2013,3,9,106.83067,-6.13344,,0
RubikkuChamp2017,Rubikku Champ 2017,Indonesia,2017-10-21,2017,10,21,106.692297,-6.092076,,0
RubikLaVerapaz2015,Rubik La Verapaz 2015,Guatemala,2015-11-28,2015,11,28,-90.43041,15.374685,,0
RubiKolombia2015,RubiKolombia 2015,Colombia,2015-11-15,2015,11,15,-74.145986,4.640231,,0
RubikPro2017,Rubik Pro 2017,Peru,2017-05-21,2017,5,21,-77.082527,-12.003145,,0
Rubiks50AnosBogota2024,Desafío Rubik's 50 Años Bogotá 2024,Colombia,2024-06-08,2024,6,8,-74.066412,4.733597,,0
Rubiks50AnosGuatemala2024,Desafío Rubik's 50 Años Guatemala 2024,Guatemala,2024-08-31,2024,8,31,-90.493923,14.579404,,0
Rubiks50AnosPanama2024,Desafío Rubik's 50 Años Panamá 2024,Panama,2024-08-31,2024,8,31,-79.511723,8.978339,,0
RubiksBaires2011,Rubik's Cubed Baires 2.0 2011,Argentina,2011-05-28,2011,5,28,-58.420248,-34.598584,,0
RubiksCLuBBOpen2025,Rubik's CLuBB de Boulogne-Billancourt 2025,France,2025-07-19,2025,7,19,2.237214,48.827645,,0
RubiksCubeMumbaiOpen2016,Rubik's Cube Mumbai Open 2016,India,2016-12-23,2016,12,23,72.856045,19.021914,,0
RubiksCubeMumbaiOpen2017,Rubik's Cube Mumbai Open 2017,India,2017-12-26,2017,12,26,72.856045,19.021914,,0
RubiksCubePuneOpen2016,Rubik's Cube Pune Open 2016,India,2016-10-15,2016,10,15,73.79521,18.594321,,0
RubiksCubeSorocaba2016,Rubik's Cube Sorocaba 2016,Brazil,2016-09-24,2016,9,24,-47.470824,-23.529274,,0
RubiksCubeUPN2017,Rubik's Cube UPN 2017,Colombia,2017-11-11,2017,11,11,-74.059202,4.658319,,0
RubiksDutchNationals2025,Rubik's Dutch Nationals 2025,Netherlands,2025-09-05,2025,9,5,5.9307,52.005154,NL,1
RubiksFMCItaly2024,Rubik's FMC Italy 2024,Italy,2024-10-12,2024,10,12,12.856728,42.404509,IT,1
RubiksFMCItaly2025,Rubik's FMC Italy 2025,Italy,2025-11-23,2025,11,23,12.856728,42.404509,IT,1
RubiksGermanNationals2024,Rubik's German Nationals 2024,Germany,2024-10-04,2024,10,4,12.389967,51.340044,DE,1
RubiksGermanNationals2025,Rubik's German Nationals 2025,Germany,2025-09-26,2025,9,26,9.477559,51.366397,DE,1
RubikSinFronteras2015,Rubik Sin Fronteras 2015,Venezuela,2015-06-13,2015,6,13,-72.444094,7.813098,,0
RubiksIrishChampionship2024,Rubik's Irish Championship 2024,Ireland,2024-07-05,2024,7,5,-7.17915,52.251307,IE,1
RubiksIrishChampionship2025,Rubik's Irish Championship 2025,Ireland,2025-08-15,2025,8,15,-7.17915,52.251307,IE,1
RubiksIrishChampionshipFMC2024,Rubik's Irish Championship FMC 2024,Ireland,2024-06-29,2024,6,29,-6.317356,53.359594,IE,1
RubiksIrishChampionshipFMC2025,Rubik's Irish Championship FMC 2025,Ireland,2025-08-09,2025,8,9,-6.317356,53.359594,IE,1
RubiksNorthAmericaAllStars2024,Rubik's North America All-Stars 2024,USA,2024-07-16,2024,7,16,-93.242214,44.854865,,0
RubikSolettaConcepcion2017,Rubik Soletta Concepción 2017,Chile,2017-01-29,2017,1,29,-73.051442,-36.826723,,0
RubikSolettaSantiago2017,Rubik Soletta Santiago 2017,Chile,2017-04-01,2017,4,1,-70.651538,-33.492089,,0
RubiksSCCAllStars2023,Rubik's x Speedcubing Canada All-Stars 2023,Canada,2023-08-25,2023,8,25,-79.388174,43.646682,,0
RubikStyle2013,Rubik Style 2013,Colombia,2013-04-07,2013,4,7,-74.15405,4.61827,,0
RubiksUKChampionship2023,Rubik's UK Championship 2023,United Kingdom,2023-10-20,2023,10,20,-1.497573,52.44866,GB,1
RubiksUKChampionship2024,Rubik's UK Championship 2024,United Kingdom,2024-11-01,2024,11,1,-1.497573,52.44866,GB,1
RubiksUKChampionship2025,Rubik's UK Championship 2025,United Kingdom,2025-08-22,2025,8,22,-1.926705,52.448009,GB,1
RubiksUKChampionshipFMC2023,Rubik's UK Championship FMC 2023,United Kingdom,2023-10-14,2023,10,14,-0.142394,51.501075,GB,1
RubiksUKChampionshipFMC2024,Rubik's UK Championship FMC 2024,United Kingdom,2024-10-26,2024,10,26,-0.142394,51.501075,GB,1
RubiksUKChampionshipFMC2025,Rubik's UK Championship FMC 2025,United Kingdom,2025-08-09,2025,8,9,-0.142394,51.501075,GB,1
RubiksWCAAfricanChampionship2024,Rubik's WCA African Championship 2024,South Africa,2024-09-21,2024,9,21,18.420515,-34.134919,_Africa,1
RubiksWCAAsianChampionship2022,Rubik's WCA Asian Championship 2022,Kazakhstan,2022-08-11,2022,8,11,71.411079,51.092525,_Asia,1
RubiksWCAAsianChampionship2024,Rubik's WCA Asian Championship 2024,Malaysia,2024-11-01,2024,11,1,101.71617,2.970102,_Asia,1
RubiksXelaOpen2015,Xela Open 2015,Guatemala,2015-09-25,2015,9,25,-91.535095,14.84508,,0
RubikXelaOpen2017,Rubik Xela Open 2017,Guatemala,2017-09-02,2017,9,2,-91.518948,14.833721,,0
RubikZamora2017,Rubik Zamora 2017,Mexico,2017-12-16,2017,12,16,-102.286003,19.983642,,0
RubiQuest2014,Rubi Quest 2014,India,2014-02-10,2014,2,10,77.117028,28.74945,,0
RubIquitos2016,RubIquitos 2016,Peru,2016-10-22,2016,10,22,-73.255861,-3.720898,,0
RubIquitos2017,RubIquitos 2017,Peru,2017-11-12,2017,11,12,-73.255858,-3.720898,,0
RubisianAutumnOpenIasi2025,Rubisian Autumn Open Iasi 2025,Romania,2025-10-18,2025,10,18,27.605669,47.155194,,0
RubisianIceBreakIasi2025,Rubisian Ice Break Iasi 2025,Romania,2025-11-29,2025,11,29,27.581154,47.156741,,0
RubisianSpeedcubingIasi2025,Rubisian Speedcubing Iasi 2025,Romania,2025-08-30,2025,8,30,27.55308,47.174882,,0
RubisianWinterCubingIasi2026,Rubisian Winter Cubing Iasi 2026,Romania,2026-02-14,2026,2,14,27.581154,47.156741,,0
RubiXtremePiatraNeamt2017,Rubi-Xtreme Piatra Neamt 2017,Romania,2017-02-11,2017,2,11,26.370858,46.932028,,0
RudnyOpen2023,Rudny Open 2023,Kazakhstan,2023-08-19,2023,8,19,63.097584,52.957872,,0
RudnyOpen2025,Rudny Open 2025,Kazakhstan,2025-11-14,2025,11,14,63.128959,52.963646,,0
RumboaBrasil2015,Rumbo a Brasil 2015,Colombia,2015-03-29,2015,3,29,-74.083599,4.619746,,0
RumiaOpen2013,Rumia Open 2013,Poland,2013-03-23,2013,3,23,18.416873,54.565524,,0
RumiaOpen2014,Rumia Open 2014,Poland,2014-03-29,2014,3,29,18.398838,54.577882,,0
RunandCubeSideEventsNH2025,Run and Cube Side Events NH 2025,USA,2025-03-08,2025,3,8,-71.536003,43.224584,,0
RunawayBayMaySaturday2023,Runaway Bay May Saturday 2023,Australia,2023-05-27,2023,5,27,153.399932,-27.910888,,0
RunawayBayMaySunday2023,Runaway Bay May Sunday 2023,Australia,2023-05-28,2023,5,28,153.399932,-27.910888,,0
RunawayBaySaturdayChallenge2022,Runaway Bay Saturday Challenge 2022,Australia,2022-09-03,2022,9,3,153.39991,-27.910983,,0
RunawayBaySundayChallenge2022,Runaway Bay Sunday Challenge 2022,Australia,2022-09-04,2022,9,4,153.399932,-27.910888,,0
RussiaOpen2010,Russia Open 2010,Russia,2010-04-24,2010,4,24,37.617633,55.755786,RU,1
RussiaOpen2011,Russia Open 2011,Russia,2011-08-27,2011,8,27,37.503213,55.807937,RU,1
RutaCuberaAiguesOpen2025,Ruta Cubera: Aigües Open 2025,Spain,2025-10-25,2025,10,25,-0.36325,38.499665,,0
RutaCuberaArriateOpen2025,Ruta Cubera: Arriate Open 2025,Spain,2025-04-26,2025,4,26,-5.137036,36.796007,,0
RutaCuberaCheraOpen2025,Ruta Cubera: Chera Open 2025,Spain,2025-07-05,2025,7,5,-0.973027,39.593021,,0
RutaCuberaCordobaOpen2025,Ruta Cubera: Córdoba Open 2025,Spain,2025-03-29,2025,3,29,-4.798681,37.881259,,0
RutaCuberaIzcalliClasico2025,Ruta Cubera Izcalli Clásico 2025,Mexico,2025-01-25,2025,1,25,-99.208087,19.636504,,0
RutaCuberaJaenOpen2025,Ruta Cubera: Jaén Open 2025,Spain,2025-02-22,2025,2,22,-3.818812,37.780562,,0
RutaCuberaLalinOpen2026,Ruta Cubera: Lalín Open 2026,Spain,2026-02-28,2026,2,28,-8.119861,42.663319,,0
RutaCuberaOrihuelaOpen2025,Ruta Cubera: Orihuela Open 2025,Spain,2025-01-18,2025,1,18,-0.941062,38.089187,,0
RutaCuberaQueretaroNxN2025,Ruta Cubera Queretaro NxN 2025,Mexico,2025-03-01,2025,3,1,-100.38635,20.585786,,0
RutaCuberaSalamancaSE2025,Ruta Cubera Salamanca SE 2025,Mexico,2025-02-15,2025,2,15,-101.202106,20.551131,,0
RutaCuberaTenerifeOpen2025,Ruta Cubera: Tenerife Open 2025,Spain,2025-09-27,2025,9,27,-16.259176,28.456719,,0
RutaValencianaIITioPep2024,Ruta Valenciana II: Tio Pep 2024,Spain,2024-08-31,2024,8,31,-0.432883,38.783252,,0
RutaValencianaIVSueca2024,Ruta Valenciana IV: Sueca 2024,Spain,2024-10-05,2024,10,5,-0.3062,39.205468,,0
Rutgers2005,Rutgers Fall competition 2005,USA,2005-12-10,2005,12,10,-74.45677,40.522289,,0
Rutgers2006,Rutgers Spring competition 2006,USA,2006-04-29,2006,4,29,-74.448101,40.500045,,0
RutgersFall2006,Rutgers Fall competition 2006,USA,2006-11-18,2006,11,18,-74.45677,40.522289,,0
RutgersSpring2007,Rutgers Spring competition 2007,USA,2007-04-22,2007,4,22,-74.45677,40.522289,,0
RutgersSpring2018,Rutgers Spring 2018,USA,2018-03-31,2018,3,31,-74.437184,40.523543,,0
RutgersWinter2025,Rutgers Winter 2025,USA,2025-01-25,2025,1,25,-74.45863,40.52311,,0
RuzomberokOpen2026,Ružomberok Open 2026,Slovakia,2026-03-21,2026,3,21,19.30569,49.077878,,0
RVASpring2018,RVA Spring 2018,USA,2018-05-05,2018,5,5,-77.429654,37.544578,,0
RVAutumn2018,RVAutumn 2018,USA,2018-10-06,2018,10,6,-77.429654,37.544578,,0
RVITMBigNBlind2023,RVITM Big N Blind 2023,India,2023-02-25,2023,2,25,77.576221,12.87311,,0
RVITMCubeVerse2025,RVITM CubeVerse 2025,India,2025-11-29,2025,11,29,77.575785,12.872764,,0
RybnikOpen2013,Rybnik Open 2013,Poland,2013-03-09,2013,3,9,18.549541,50.096877,,0
RzeszowOpen2010,Rzeszow Open 2010,Poland,2010-10-23,2010,10,23,21.994634,50.041064,,0
RzeszowOpen2024,Rzeszów Open 2024,Poland,2024-01-27,2024,1,27,22.0611,50.03126,,0
RzeszowOpen2025,Rzeszów Open 2025,Poland,2025-03-08,2025,3,8,22.0011,50.02974,,0
RZOpen2017,Rubik Zacatecas 2017,Mexico,2017-04-15,2017,4,15,-102.573483,22.771745,,0
SaarlandOpen2012,Saarland Open 2012,Germany,2012-07-07,2012,7,7,6.999035,49.235075,,0
SABACubeOpenKerala2024,SABA Cube Open Kerala 2024,India,2024-11-16,2024,11,16,76.37504,10.08456,,0
SabahCubeOpen2018,Sabah Cube Open 2018,Malaysia,2018-10-06,2018,10,6,116.091521,5.910415,,0
SabahCubeOpen2019,Sabah Cube Open 2019,Malaysia,2019-08-24,2019,8,24,116.052429,5.951269,,0
SAC2022,Rubik's WCA South American Championship 2022,Brazil,2022-07-22,2022,7,22,-47.92964,-15.823553,BR,1
SAC2022,Rubik's WCA South American Championship 2022,Brazil,2022-07-22,2022,7,22,-47.92964,-15.823553,_South America,1
SAC2024,Rubik's WCA South American Championship 2024,Argentina,2024-07-22,2024,7,22,-58.446283,-34.54787,AR,1
SAC2024,Rubik's WCA South American Championship 2024,Argentina,2024-07-22,2024,7,22,-58.446283,-34.54787,_South America,1
SAC2026,WCA South American Championship 2026,Colombia,2026-06-12,2026,6,12,-74.048344,4.735008,_South America,1
SacCubingI2017,SacCubing I 2017,USA,2017-03-25,2017,3,25,-121.372521,38.416489,,0
SacCubingII2017,SacCubing II 2017,USA,2017-08-26,2017,8,26,-121.261834,38.776403,,0
SacCubingIII2018,SacCubing III 2018,USA,2018-01-27,2018,1,27,-121.290483,38.757599,,0
SacCubingIV2018,SacCubing IV 2018,USA,2018-05-27,2018,5,27,-121.290483,38.757599,,0
